gene_symbol	score	rank	method	disease
AIRE	5.89258607442144e-05	2211	rwr	BC
TAL1	5.89091736861285e-05	2212	rwr	BC
PMPCB	5.88499078163099e-05	2213	rwr	BC
SPEN	5.88437319526202e-05	2214	rwr	BC
SLC39A9	5.88118883738797e-05	2215	rwr	BC
VIPR2	5.87371566974749e-05	2216	rwr	BC
RBM28	5.86982424003217e-05	2217	rwr	BC
CRYZL1	5.86409992429747e-05	2218	rwr	BC
BAIAP2L1	5.86254403368772e-05	2219	rwr	BC
MIS12	5.85877612886321e-05	2220	rwr	BC
PRKRA	5.85531070123145e-05	2221	rwr	BC
BRIX1	5.85146475380119e-05	2222	rwr	BC
CREB3	5.84775877643585e-05	2223	rwr	BC
UBAP2L	5.84078898143454e-05	2224	rwr	BC
PTPRO	5.84064824413577e-05	2225	rwr	BC
BTK	5.83954371578011e-05	2226	rwr	BC
PCGF6	5.83864555798854e-05	2227	rwr	BC
INTS5	5.83795855791679e-05	2228	rwr	BC
WTAP	5.83518127833261e-05	2229	rwr	BC
NDUFS6	5.82804862371659e-05	2230	rwr	BC
CDK5RAP2	5.82202599215809e-05	2231	rwr	BC
NDUFS2	5.81626758262933e-05	2232	rwr	BC
CPSF7	5.81212151037653e-05	2233	rwr	BC
BRAT1	5.80739944136806e-05	2234	rwr	BC
FBXO38	5.79290673678209e-05	2235	rwr	BC
MRPS9	5.79168119945197e-05	2236	rwr	BC
RAB6A	5.79126753593113e-05	2237	rwr	BC
SGK1	5.79010925933894e-05	2238	rwr	BC
TRIM2	5.78994856481195e-05	2239	rwr	BC
RNF115	5.78757441006952e-05	2240	rwr	BC
FBXO11	5.78656291350056e-05	2241	rwr	BC
COG6	5.78401216480996e-05	2242	rwr	BC
PI4KA	5.77994006131338e-05	2243	rwr	BC
NUFIP2	5.7781884831832e-05	2244	rwr	BC
DNAJB5	5.77733402512621e-05	2245	rwr	BC
FAM136A	5.7653960687655e-05	2246	rwr	BC
MYBL2	5.76206847406795e-05	2247	rwr	BC
DPEP1	5.76062825298247e-05	2248	rwr	BC
TRA2A	5.75988819842304e-05	2249	rwr	BC
EIF3M	5.75538652268238e-05	2250	rwr	BC
CRX	5.75291844213307e-05	2251	rwr	BC
SHMT2	5.74872348890281e-05	2252	rwr	BC
MKLN1	5.74582097212788e-05	2253	rwr	BC
NKIRAS1	5.73760627564021e-05	2254	rwr	BC
MRPS31	5.73597264296315e-05	2255	rwr	BC
GOLIM4	5.73483755798099e-05	2256	rwr	BC
PDCD11	5.72013215363657e-05	2257	rwr	BC
AMOTL1	5.71966017864374e-05	2258	rwr	BC
GANAB	5.71555066526796e-05	2259	rwr	BC
CORO1C	5.71549166287066e-05	2260	rwr	BC
DICER1	5.70861432022185e-05	2261	rwr	BC
KRT31	5.70839143674388e-05	2262	rwr	BC
CCDC22	5.7068629831077e-05	2263	rwr	BC
S100A9	5.70246879137455e-05	2264	rwr	BC
ADGRG5	5.70087820549949e-05	2265	rwr	BC
UBL4A	5.69934047494019e-05	2266	rwr	BC
DTX2	5.69698312710775e-05	2267	rwr	BC
MAPK1IP1L	5.69415681066153e-05	2268	rwr	BC
TTR	5.69372659698436e-05	2269	rwr	BC
XAB2	5.6875416251566e-05	2270	rwr	BC
KIF11	5.68382367658863e-05	2271	rwr	BC
PSME2	5.6761952756616e-05	2272	rwr	BC
STARD7	5.67579523828243e-05	2273	rwr	BC
HIP1R	5.66510383110006e-05	2274	rwr	BC
NRP1	5.66497476378611e-05	2275	rwr	BC
ARRDC1	5.66455245778351e-05	2276	rwr	BC
NSUN2	5.6586933083597e-05	2277	rwr	BC
NACA	5.65633136158154e-05	2278	rwr	BC
PPAT	5.65389079570676e-05	2279	rwr	BC
CNRIP1	5.64950386479835e-05	2280	rwr	BC
PHC2	5.64517007414992e-05	2281	rwr	BC
PSMD5	5.64240996644402e-05	2282	rwr	BC
PER2	5.64072746075144e-05	2283	rwr	BC
CHRM4	5.63750915595216e-05	2284	rwr	BC
RASSF5	5.63419478979643e-05	2285	rwr	BC
ANK3	5.62416682218727e-05	2286	rwr	BC
NUMBL	5.6232934835395e-05	2287	rwr	BC
NDUFA4	5.614859151416e-05	2288	rwr	BC
POLR3B	5.60961606228264e-05	2289	rwr	BC
EDC4	5.60588296572281e-05	2290	rwr	BC
ZBTB10	5.60137608099295e-05	2291	rwr	BC
SRSF6	5.59723290022782e-05	2292	rwr	BC
BUB1	5.5966597123875e-05	2293	rwr	BC
CDKN2D	5.59624975335247e-05	2294	rwr	BC
SGF29	5.59489556733819e-05	2295	rwr	BC
TMOD3	5.59424232310602e-05	2296	rwr	BC
ANAPC10	5.58556087220269e-05	2297	rwr	BC
TTI2	5.57927001178636e-05	2298	rwr	BC
PLRG1	5.57883198768267e-05	2299	rwr	BC
NOC4L	5.57786967856446e-05	2300	rwr	BC
PDZRN3	5.56309899916391e-05	2301	rwr	BC
CYP2E1	5.56000107541543e-05	2302	rwr	BC
NEK9	5.55710862799227e-05	2303	rwr	BC
NDUFS8	5.55193738350383e-05	2304	rwr	BC
TRAF5	5.54515183255195e-05	2305	rwr	BC
NET1	5.5445008938458e-05	2306	rwr	BC
GTF2B	5.54193558164291e-05	2307	rwr	BC
API5	5.54088812643098e-05	2308	rwr	BC
USP20	5.53846864252814e-05	2309	rwr	BC
LPXN	5.53694596230654e-05	2310	rwr	BC
EXOC4	5.5354693604995e-05	2311	rwr	BC
SLC39A11	5.53289930789211e-05	2312	rwr	BC
SIPA1L1	5.53287054574974e-05	2313	rwr	BC
LGALS1	5.53055123360812e-05	2314	rwr	BC
HLA-C	5.52682653507092e-05	2315	rwr	BC
TKT	5.52421280267788e-05	2316	rwr	BC
BTBD2	5.51873208868156e-05	2317	rwr	BC
RUFY1	5.51046660074132e-05	2318	rwr	BC
AP1B1	5.50781298439815e-05	2319	rwr	BC
B2M	5.5077116347231e-05	2320	rwr	BC
PDZD8	5.49888781377712e-05	2321	rwr	BC
ARPC2	5.48989828864586e-05	2322	rwr	BC
MED9	5.48285299913693e-05	2323	rwr	BC
SATB2	5.47846311878708e-05	2324	rwr	BC
HTR2C	5.47087200852156e-05	2325	rwr	BC
DGCR8	5.4606532344838e-05	2326	rwr	BC
UBR4	5.45908693884579e-05	2327	rwr	BC
MAGEA11	5.45731594681297e-05	2328	rwr	BC
ZCCHC8	5.45611170091767e-05	2329	rwr	BC
DENND11	5.45554967035209e-05	2330	rwr	BC
PSEN2	5.45449863158391e-05	2331	rwr	BC
PLSCR1	5.45304072253515e-05	2332	rwr	BC
VPS29	5.44828722060183e-05	2333	rwr	BC
REEP5	5.44576931394171e-05	2334	rwr	BC
KTN1	5.44509143696703e-05	2335	rwr	BC
NCKAP1	5.44385909941363e-05	2336	rwr	BC
DHX8	5.44151008640641e-05	2337	rwr	BC
EXOSC8	5.44029644396056e-05	2338	rwr	BC
KDM2A	5.4380872307672e-05	2339	rwr	BC
RBM7	5.43729710395355e-05	2340	rwr	BC
PTPN23	5.43536012004335e-05	2341	rwr	BC
ARID3A	5.43182625248619e-05	2342	rwr	BC
COPB2	5.43032873560433e-05	2343	rwr	BC
PDRG1	5.42773756783239e-05	2344	rwr	BC
LGR4	5.42722178584855e-05	2345	rwr	BC
GAK	5.42681566747231e-05	2346	rwr	BC
CDC37L1	5.42485684201055e-05	2347	rwr	BC
SGTA	5.42411118868612e-05	2348	rwr	BC
KANSL1	5.42399624352145e-05	2349	rwr	BC
CAMKV	5.41671818061257e-05	2350	rwr	BC
NCKIPSD	5.41269076358409e-05	2351	rwr	BC
NFYC	5.40842136050488e-05	2352	rwr	BC
LRWD1	5.40741426813918e-05	2353	rwr	BC
MED13L	5.40732265553714e-05	2354	rwr	BC
PPP2R1B	5.40613084080971e-05	2355	rwr	BC
NDUFA9	5.40542922996433e-05	2356	rwr	BC
PEAK1	5.40022917567049e-05	2357	rwr	BC
SAFB	5.39832119793265e-05	2358	rwr	BC
KIAA0753	5.39380296688741e-05	2359	rwr	BC
PMF1	5.39282302163329e-05	2360	rwr	BC
KLHL15	5.39262955332536e-05	2361	rwr	BC
RBFOX2	5.38812860324279e-05	2362	rwr	BC
DPYSL2	5.38672109407327e-05	2363	rwr	BC
HCFC2	5.38493648061422e-05	2364	rwr	BC
RTF1	5.38126772631809e-05	2365	rwr	BC
WASF2	5.37237458390274e-05	2366	rwr	BC
TGM2	5.36546713108648e-05	2367	rwr	BC
PRPF4	5.3627765129151e-05	2368	rwr	BC
EMILIN1	5.36250512517335e-05	2369	rwr	BC
KPTN	5.35258129555917e-05	2370	rwr	BC
MTIF2	5.34348846047734e-05	2371	rwr	BC
SRPRB	5.33909639917032e-05	2372	rwr	BC
LRP2	5.33887456266809e-05	2373	rwr	BC
INTS2	5.3341976518922e-05	2374	rwr	BC
ZNF638	5.33351656965874e-05	2375	rwr	BC
TIMELESS	5.33101407763006e-05	2376	rwr	BC
TLE1	5.32929615332099e-05	2377	rwr	BC
CNOT7	5.32787969316137e-05	2378	rwr	BC
TIAM1	5.31719356281104e-05	2379	rwr	BC
USP39	5.31597778928563e-05	2380	rwr	BC
EPHA1	5.31586427978638e-05	2381	rwr	BC
DCD	5.31309435303896e-05	2382	rwr	BC
AP2S1	5.30823301003811e-05	2383	rwr	BC
PDCD5	5.30774791374919e-05	2384	rwr	BC
MELK	5.30738473230996e-05	2385	rwr	BC
LYAR	5.30260227371139e-05	2386	rwr	BC
GNL2	5.30122556466364e-05	2387	rwr	BC
SYNE2	5.29985844510363e-05	2388	rwr	BC
PFKL	5.29951889432324e-05	2389	rwr	BC
MACROH2A1	5.29671024144318e-05	2390	rwr	BC
MARCKS	5.28596313345319e-05	2391	rwr	BC
ICAM1	5.28535707155812e-05	2392	rwr	BC
IL6ST	5.27519974348764e-05	2393	rwr	BC
TRIM22	5.27426602396863e-05	2394	rwr	BC
RNF13	5.26547914694101e-05	2395	rwr	BC
TROAP	5.25947667127656e-05	2396	rwr	BC
SVIL	5.25905140022256e-05	2397	rwr	BC
SMG7	5.2554713565875e-05	2398	rwr	BC
NDEL1	5.2532648094912e-05	2399	rwr	BC
NUDCD3	5.25261584922498e-05	2400	rwr	BC
TUBGCP3	5.24560510891119e-05	2401	rwr	BC
KHDRBS2	5.244708220537e-05	2402	rwr	BC
ST13	5.24358414313009e-05	2403	rwr	BC
KLHL12	5.24040799434388e-05	2404	rwr	BC
AKAP8	5.23910929832362e-05	2405	rwr	BC
PICALM	5.23817304236124e-05	2406	rwr	BC
SCN3B	5.23660035043124e-05	2407	rwr	BC
MLST8	5.23645215561954e-05	2408	rwr	BC
BIRC7	5.23400686513229e-05	2409	rwr	BC
PKN3	5.23029427279624e-05	2410	rwr	BC
TFCP2	5.23006813212577e-05	2411	rwr	BC
ATXN2	5.22459233104628e-05	2412	rwr	BC
SLC1A1	5.22181348987729e-05	2413	rwr	BC
MBIP	5.21043410499231e-05	2414	rwr	BC
CYFIP1	5.20939775315174e-05	2415	rwr	BC
EAF1	5.20820072603702e-05	2416	rwr	BC
RIN1	5.20144683249956e-05	2417	rwr	BC
RRP12	5.2009741714246e-05	2418	rwr	BC
FAM171A2	5.20071644788116e-05	2419	rwr	BC
CHCHD3	5.19790720304543e-05	2420	rwr	BC
SUDS3	5.19629820388755e-05	2421	rwr	BC
TAGLN2	5.19542803431164e-05	2422	rwr	BC
WDHD1	5.1948437776569e-05	2423	rwr	BC
HAUS1	5.1947522467603e-05	2424	rwr	BC
MED29	5.19308343183226e-05	2425	rwr	BC
PPP6R1	5.19170565247624e-05	2426	rwr	BC
COMMD8	5.19155812019446e-05	2427	rwr	BC
ARHGDIA	5.18207266456905e-05	2428	rwr	BC
NDUFV1	5.18190782149443e-05	2429	rwr	BC
PRKCE	5.17959948597893e-05	2430	rwr	BC
SPRY2	5.17920254566237e-05	2431	rwr	BC
GLUL	5.17767166849031e-05	2432	rwr	BC
SREBF2	5.17541097854191e-05	2433	rwr	BC
SEC13	5.17333943592856e-05	2434	rwr	BC
NTHL1	5.17178293301105e-05	2435	rwr	BC
ATN1	5.17085931035375e-05	2436	rwr	BC
ARCN1	5.16697652592085e-05	2437	rwr	BC
DDX39A	5.16398367975664e-05	2438	rwr	BC
SLC7A1	5.1632252993568e-05	2439	rwr	BC
RPL35A	5.15602497881643e-05	2440	rwr	BC
MAP4K1	5.1555900108666e-05	2441	rwr	BC
EIF4A2	5.15421036000885e-05	2442	rwr	BC
TIMM50	5.15282806740857e-05	2443	rwr	BC
EPB41L2	5.14917694607219e-05	2444	rwr	BC
DPF1	5.14841229262747e-05	2445	rwr	BC
PHF21A	5.14414694324613e-05	2446	rwr	BC
BET1	5.13248740743454e-05	2447	rwr	BC
MLLT1	5.13214486111196e-05	2448	rwr	BC
TRIP13	5.12976448527962e-05	2449	rwr	BC
RASAL2	5.1281211873433e-05	2450	rwr	BC
FLNC	5.12710673234296e-05	2451	rwr	BC
DVL3	5.12102556343917e-05	2452	rwr	BC
TJP1	5.10814719433104e-05	2453	rwr	BC
MAD1L1	5.10567558670713e-05	2454	rwr	BC
DNM1	5.10087002474962e-05	2455	rwr	BC
CDK5RAP3	5.09923920047742e-05	2456	rwr	BC
PHF19	5.09438589541733e-05	2457	rwr	BC
SRSF10	5.09211164694821e-05	2458	rwr	BC
NSUN4	5.09054579299415e-05	2459	rwr	BC
STX4	5.08937372705965e-05	2460	rwr	BC
GADD45A	5.08716410347199e-05	2461	rwr	BC
YTHDF3	5.08228119347186e-05	2462	rwr	BC
GNAI3	5.07932384272244e-05	2463	rwr	BC
LEO1	5.07060644575797e-05	2464	rwr	BC
POLD3	5.06887057726402e-05	2465	rwr	BC
DOK2	5.06660456490451e-05	2466	rwr	BC
RFFL	5.06638099330236e-05	2467	rwr	BC
ATP6V1A	5.06124702402778e-05	2468	rwr	BC
AAR2	5.06114074398586e-05	2469	rwr	BC
SKA3	5.06062682452934e-05	2470	rwr	BC
SDC4	5.05275043466479e-05	2471	rwr	BC
MLLT3	5.04901430785582e-05	2472	rwr	BC
MOB4	5.04770011407346e-05	2473	rwr	BC
WDR19	5.04592445867672e-05	2474	rwr	BC
ALB	5.03787534945674e-05	2475	rwr	BC
SPPL2B	5.03481469569051e-05	2476	rwr	BC
LPAR1	5.02968202339471e-05	2477	rwr	BC
MTMR4	5.02918807847574e-05	2478	rwr	BC
PFDN5	5.02815698785656e-05	2479	rwr	BC
ETV6	5.02530606147939e-05	2480	rwr	BC
SMYD2	5.02091076390679e-05	2481	rwr	BC
DCAF8	5.01590706673822e-05	2482	rwr	BC
DSG2	5.01561030288491e-05	2483	rwr	BC
FGL1	5.01518608247868e-05	2484	rwr	BC
SMAD6	5.00975436618806e-05	2485	rwr	BC
APAF1	5.0063137346356e-05	2486	rwr	BC
MANF	5.0061969025793e-05	2487	rwr	BC
COPE	5.00426521429464e-05	2488	rwr	BC
ARPC1B	5.00251816486271e-05	2489	rwr	BC
FERMT2	5.00243104777648e-05	2490	rwr	BC
GNAS	5.00241053924327e-05	2491	rwr	BC
BLZF1	5.00200068526008e-05	2492	rwr	BC
RAD54L2	4.99854200093762e-05	2493	rwr	BC
EIF3K	4.99670122040378e-05	2494	rwr	BC
NUP35	4.99407725095269e-05	2495	rwr	BC
SIMC1	4.99339884481701e-05	2496	rwr	BC
MED31	4.98899113465669e-05	2497	rwr	BC
EPHB4	4.98615663629856e-05	2498	rwr	BC
MOB1B	4.98386587902043e-05	2499	rwr	BC
DNM2	4.97837161078622e-05	2500	rwr	BC
YBX3	4.97823394459891e-05	2501	rwr	BC
NKAP	4.97673398729065e-05	2502	rwr	BC
VPS35	4.97671871380461e-05	2503	rwr	BC
PAWR	4.97126719274001e-05	2504	rwr	BC
BATF3	4.96982540463841e-05	2505	rwr	BC
CDK11A	4.96915604201371e-05	2506	rwr	BC
GEMIN2	4.96425380698594e-05	2507	rwr	BC
MACF1	4.96019925914811e-05	2508	rwr	BC
GPR21	4.9575053708641e-05	2509	rwr	BC
EIF2S1	4.9573577276701e-05	2510	rwr	BC
WDR36	4.95566166705256e-05	2511	rwr	BC
VRK2	4.94622232437507e-05	2512	rwr	BC
FBXL2	4.94608614958752e-05	2513	rwr	BC
SRSF9	4.94488939305304e-05	2514	rwr	BC
ECH1	4.94190075417215e-05	2515	rwr	BC
TOR1AIP2	4.93699805293458e-05	2516	rwr	BC
CD63	4.93354675239755e-05	2517	rwr	BC
RACGAP1	4.93128493074395e-05	2518	rwr	BC
ZNF451	4.93000434504216e-05	2519	rwr	BC
ACD	4.92679759641928e-05	2520	rwr	BC
ACAD11	4.92229876456564e-05	2521	rwr	BC
SRSF5	4.91694961936404e-05	2522	rwr	BC
MED27	4.90925429546324e-05	2523	rwr	BC
WIZ	4.9015708409098e-05	2524	rwr	BC
EPS8	4.89891298820089e-05	2525	rwr	BC
MAPK10	4.89845639400048e-05	2526	rwr	BC
BRMS1	4.89769782899796e-05	2527	rwr	BC
MED24	4.89405621676283e-05	2528	rwr	BC
RINT1	4.89375976536903e-05	2529	rwr	BC
MED20	4.88902836057097e-05	2530	rwr	BC
CEP290	4.88816541614178e-05	2531	rwr	BC
APOB	4.88395618797488e-05	2532	rwr	BC
POLR1D	4.88188602818789e-05	2533	rwr	BC
IGBP1	4.88009610337999e-05	2534	rwr	BC
MRPS7	4.87645036368428e-05	2535	rwr	BC
DIDO1	4.87574594272074e-05	2536	rwr	BC
CPD	4.87392344720648e-05	2537	rwr	BC
LSR	4.8728235348621e-05	2538	rwr	BC
S100B	4.86985951541084e-05	2539	rwr	BC
CCNC	4.86716765017235e-05	2540	rwr	BC
MFAP1	4.86668196384097e-05	2541	rwr	BC
THOC3	4.86359107693969e-05	2542	rwr	BC
BTBD1	4.86018927704162e-05	2543	rwr	BC
RNF187	4.85839768981996e-05	2544	rwr	BC
CGN	4.85774351997271e-05	2545	rwr	BC
CBX2	4.85420724601382e-05	2546	rwr	BC
PDCD10	4.85276712315523e-05	2547	rwr	BC
REXO4	4.84444603046992e-05	2548	rwr	BC
GMNN	4.84416527454547e-05	2549	rwr	BC
CDK19	4.84162637254036e-05	2550	rwr	BC
HSPA12A	4.84162315589498e-05	2551	rwr	BC
RXRB	4.84126210781421e-05	2552	rwr	BC
APTX	4.83871721645605e-05	2553	rwr	BC
QRICH1	4.83723756864266e-05	2554	rwr	BC
DDX27	4.83454811108985e-05	2555	rwr	BC
ZNHIT2	4.83427011767578e-05	2556	rwr	BC
BCAT1	4.82979264659176e-05	2557	rwr	BC
TRIM3	4.82789831665547e-05	2558	rwr	BC
PRDX4	4.82703510867138e-05	2559	rwr	BC
POGZ	4.82551214833801e-05	2560	rwr	BC
SDHB	4.82011359644846e-05	2561	rwr	BC
MACROD1	4.81128456047368e-05	2562	rwr	BC
MED15	4.80884068408799e-05	2563	rwr	BC
TUBGCP2	4.80763590298797e-05	2564	rwr	BC
NTAQ1	4.80446667673116e-05	2565	rwr	BC
SMC6	4.80145302442428e-05	2566	rwr	BC
KLRG2	4.79883671042635e-05	2567	rwr	BC
FSCN1	4.79831594622725e-05	2568	rwr	BC
FIP1L1	4.79402992722778e-05	2569	rwr	BC
FOXR2	4.79272690262642e-05	2570	rwr	BC
FEZ1	4.79247614177804e-05	2571	rwr	BC
LRIF1	4.79200916830313e-05	2572	rwr	BC
CLPB	4.78781939789576e-05	2573	rwr	BC
RHPN1	4.78531013870299e-05	2574	rwr	BC
H1-4	4.78450692433876e-05	2575	rwr	BC
GATA3	4.78156053898511e-05	2576	rwr	BC
SIRT3	4.77890963693839e-05	2577	rwr	BC
PACC1	4.77299443585648e-05	2578	rwr	BC
PPFIBP1	4.76531961735375e-05	2579	rwr	BC
MRPS18B	4.76274832925214e-05	2580	rwr	BC
TCEAL1	4.75887059584559e-05	2581	rwr	BC
ZNF512B	4.7554490013242e-05	2582	rwr	BC
ABLIM1	4.75062082408395e-05	2583	rwr	BC
CEP192	4.75053817957985e-05	2584	rwr	BC
ALDH3A2	4.74925644326091e-05	2585	rwr	BC
DBF4	4.74223723834302e-05	2586	rwr	BC
DCAF4	4.74007151412721e-05	2587	rwr	BC
RABGGTB	4.73977469286037e-05	2588	rwr	BC
PRICKLE3	4.73449343406979e-05	2589	rwr	BC
DIS3	4.73089481092733e-05	2590	rwr	BC
BAK1	4.72890236341332e-05	2591	rwr	BC
HARS2	4.72808617337916e-05	2592	rwr	BC
IFT57	4.72771220175094e-05	2593	rwr	BC
CLNS1A	4.72477696734805e-05	2594	rwr	BC
MAPRE2	4.71729868281939e-05	2595	rwr	BC
PPP2R2C	4.71570809648761e-05	2596	rwr	BC
UBE3D	4.71523910661916e-05	2597	rwr	BC
LRR1	4.70910792943086e-05	2598	rwr	BC
MINK1	4.70631324258732e-05	2599	rwr	BC
POLL	4.70436480998196e-05	2600	rwr	BC
GTF2F2	4.69808972583031e-05	2601	rwr	BC
RNF167	4.69081735603253e-05	2602	rwr	BC
SMYD3	4.69057227623548e-05	2603	rwr	BC
PECAM1	4.68930288015806e-05	2604	rwr	BC
DDX50	4.68376630187566e-05	2605	rwr	BC
PTCD3	4.68286822823115e-05	2606	rwr	BC
NAP1L4	4.68138165708632e-05	2607	rwr	BC
DCUN1D1	4.68096348675301e-05	2608	rwr	BC
POP1	4.68061618717356e-05	2609	rwr	BC
HNRNPH3	4.67923845803303e-05	2610	rwr	BC
SYNGAP1	4.67848131498741e-05	2611	rwr	BC
PI4K2B	4.67331750797962e-05	2612	rwr	BC
DDX42	4.66132050861562e-05	2613	rwr	BC
SPATA2	4.65888313383251e-05	2614	rwr	BC
SERPINB8	4.65867287376373e-05	2615	rwr	BC
RABAC1	4.65592556750154e-05	2616	rwr	BC
TCEA1	4.65240788106333e-05	2617	rwr	BC
MYL6B	4.65196137275137e-05	2618	rwr	BC
RRBP1	4.65128252348055e-05	2619	rwr	BC
IARS2	4.65032740510627e-05	2620	rwr	BC
UBD	4.64919910099365e-05	2621	rwr	BC
PHAX	4.64874716046195e-05	2622	rwr	BC
TCTN2	4.64384390960205e-05	2623	rwr	BC
RAB14	4.63784662875683e-05	2624	rwr	BC
KBTBD4	4.63411701048364e-05	2625	rwr	BC
WDR43	4.63059496270685e-05	2626	rwr	BC
ATP2B1	4.62902498980592e-05	2627	rwr	BC
ORC3	4.62669301273311e-05	2628	rwr	BC
MAGEA4	4.62666291594027e-05	2629	rwr	BC
NFKBIB	4.62655942865953e-05	2630	rwr	BC
MAP2K7	4.62536393417841e-05	2631	rwr	BC
TRIM59	4.62405422935544e-05	2632	rwr	BC
BPTF	4.62069263093382e-05	2633	rwr	BC
STRIP1	4.61952394078971e-05	2634	rwr	BC
SBDS	4.619355186192e-05	2635	rwr	BC
STK35	4.61769084610001e-05	2636	rwr	BC
SRRT	4.61589397736766e-05	2637	rwr	BC
AGPAT1	4.61551304653988e-05	2638	rwr	BC
UBAC1	4.61520730044957e-05	2639	rwr	BC
TNKS1BP1	4.61372737574527e-05	2640	rwr	BC
PSMF1	4.61105858188319e-05	2641	rwr	BC
SPAG5	4.61101620128859e-05	2642	rwr	BC
GMPS	4.60869614913231e-05	2643	rwr	BC
CDK5R1	4.60825176025448e-05	2644	rwr	BC
PIK3CD	4.60597971542289e-05	2645	rwr	BC
DST	4.60002846243676e-05	2646	rwr	BC
STARD3	4.59893725874162e-05	2647	rwr	BC
SDF2L1	4.59798637271385e-05	2648	rwr	BC
NOTCH2	4.59551682937115e-05	2649	rwr	BC
PPARD	4.59291009375994e-05	2650	rwr	BC
MT-CO2	4.58679843307989e-05	2651	rwr	BC
TRIM55	4.58678995702347e-05	2652	rwr	BC
ATP2B4	4.57981097789249e-05	2653	rwr	BC
C3AR1	4.57542815337498e-05	2654	rwr	BC
KDM2B	4.57460451297473e-05	2655	rwr	BC
AURKAIP1	4.57442370920557e-05	2656	rwr	BC
CCNG1	4.57428290183953e-05	2657	rwr	BC
DNAJC8	4.56497004513833e-05	2658	rwr	BC
PRRC2C	4.56286330059025e-05	2659	rwr	BC
CLUH	4.56087720973317e-05	2660	rwr	BC
ZMYND11	4.56017109504125e-05	2661	rwr	BC
WASF1	4.55908486940766e-05	2662	rwr	BC
MCM10	4.55846231235953e-05	2663	rwr	BC
IPPK	4.55771841857829e-05	2664	rwr	BC
POR	4.55617033253163e-05	2665	rwr	BC
DNAJC19	4.55051197704132e-05	2666	rwr	BC
TLR4	4.54976740347878e-05	2667	rwr	BC
ITGA7	4.54937285965229e-05	2668	rwr	BC
MED11	4.5470868276429e-05	2669	rwr	BC
GINS4	4.54636282390044e-05	2670	rwr	BC
DOT1L	4.5383580177589e-05	2671	rwr	BC
MAS1	4.53522560905139e-05	2672	rwr	BC
ANKRD40	4.5347736674288e-05	2673	rwr	BC
DYRK2	4.53373489423236e-05	2674	rwr	BC
GOLPH3	4.53346783671967e-05	2675	rwr	BC
DDX56	4.53301605246059e-05	2676	rwr	BC
METTL3	4.53287131277275e-05	2677	rwr	BC
FBXL4	4.53104499253302e-05	2678	rwr	BC
TOR1AIP1	4.53093517841687e-05	2679	rwr	BC
TRPC4AP	4.52827291817792e-05	2680	rwr	BC
SERPINH1	4.52779208439657e-05	2681	rwr	BC
DCAF16	4.5232748735664e-05	2682	rwr	BC
DCP1A	4.52290270095129e-05	2683	rwr	BC
APOE	4.5226602544615e-05	2684	rwr	BC
RANBP6	4.52143887026662e-05	2685	rwr	BC
SLC25A11	4.52127039729193e-05	2686	rwr	BC
PJA1	4.51970279242188e-05	2687	rwr	BC
NUP93	4.51804269850853e-05	2688	rwr	BC
NELFA	4.51696508931225e-05	2689	rwr	BC
MGA	4.51618289992789e-05	2690	rwr	BC
CCDC106	4.51449728611383e-05	2691	rwr	BC
PCMT1	4.5118517227591e-05	2692	rwr	BC
CYTH1	4.50899057823101e-05	2693	rwr	BC
RCN2	4.50749607670245e-05	2694	rwr	BC
STX5	4.50345946007468e-05	2695	rwr	BC
SORBS1	4.49998766078136e-05	2696	rwr	BC
PGRMC2	4.49959387229579e-05	2697	rwr	BC
SPICE1	4.49845405025305e-05	2698	rwr	BC
NSMCE4A	4.49805019680156e-05	2699	rwr	BC
HSPBP1	4.49797527697772e-05	2700	rwr	BC
S100A10	4.49708004286965e-05	2701	rwr	BC
LAMP2	4.49639565576431e-05	2702	rwr	BC
DYNLRB1	4.49426933435038e-05	2703	rwr	BC
AFF4	4.49225085622426e-05	2704	rwr	BC
STK38	4.48686986857808e-05	2705	rwr	BC
CBLC	4.48391020146188e-05	2706	rwr	BC
DDX18	4.48300028809662e-05	2707	rwr	BC
TNPO1	4.48165094752094e-05	2708	rwr	BC
SLC39A5	4.48135096115306e-05	2709	rwr	BC
SNAPIN	4.47475134819003e-05	2710	rwr	BC
WDR3	4.47171792123524e-05	2711	rwr	BC
ASAP1	4.46856399043777e-05	2712	rwr	BC
IPO8	4.46599108240207e-05	2713	rwr	BC
DNAJC13	4.45613198154436e-05	2714	rwr	BC
EPS15L1	4.45503312399759e-05	2715	rwr	BC
NEFL	4.45468608067264e-05	2716	rwr	BC
NOC3L	4.45155244454247e-05	2717	rwr	BC
PFDN4	4.44892653809434e-05	2718	rwr	BC
VTI1B	4.44346807093282e-05	2719	rwr	BC
TPM4	4.44333845253471e-05	2720	rwr	BC
NT5E	4.44305289608201e-05	2721	rwr	BC
AJUBA	4.43987243038427e-05	2722	rwr	BC
UTRN	4.43549470851901e-05	2723	rwr	BC
UBTF	4.43507972893368e-05	2724	rwr	BC
PPIL4	4.43215817796883e-05	2725	rwr	BC
SH3BP2	4.42928543104924e-05	2726	rwr	BC
DCP1B	4.42913619350338e-05	2727	rwr	BC
DHFR2	4.42843701138201e-05	2728	rwr	BC
VRK3	4.42610800679973e-05	2729	rwr	BC
NEK7	4.42457043844559e-05	2730	rwr	BC
IFT122	4.42056509276796e-05	2731	rwr	BC
