Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.0953982400052786,0.1346782800537726,0,0,10.49367088607595,24.656927579154026,ATM,3,25
Reactome_2022,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,1/81,0.0965335314418881,0.1346782800537726,0,0,10.361979166666666,24.224906921072943,ATM,3,25
Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,1/81,0.0965335314418881,0.1346782800537726,0,0,10.361979166666666,24.224906921072943,CDK4,3,25
Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,1/82,0.0976674550008274,0.1346782800537726,0,0,10.233539094650206,23.805124449422923,CDK4,3,25
Reactome_2022,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,1/82,0.0976674550008274,0.1346782800537726,0,0,10.233539094650206,23.805124449422923,XRCC1,3,25
Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,1/84,0.0999312048078505,0.1363644565607127,0,0,9.985943775100402,23.00035748937821,CDK4,3,25
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",1/86,0.1021895020267238,0.1380085027371219,0,0,9.75,22.23903168224061,SLC39A1,3,25
Reactome_2022,Mitochondrial Biogenesis R-HSA-1592230,1/89,0.1055667517960405,0.1411147396457277,0,0,9.416193181818182,21.171479933603603,MBD4,3,25
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.1066897890566922,0.1411753774386534,0,0,9.30992509363296,20.83402802388539,ATM,3,25
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,1/93,0.110050784689784,0.1441665279436171,0,0,9.00498188405797,19.872314154794893,CDK4,3,25
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,1/99,0.1167363938849271,0.1514105702863907,0,0,8.451105442176871,18.151596366550063,ATM,3,25
Reactome_2022,Nucleotide Excision Repair R-HSA-5696398,1/108,0.1266744808885122,0.1626897744744617,0,0,7.736760124610591,15.985187983477685,XRCC1,3,25
Reactome_2022,Macroautophagy R-HSA-1632852,1/114,0.1332401398918733,0.1678313300561096,0,0,7.323746312684365,14.761759295314553,ATM,3,25
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,1/114,0.1332401398918733,0.1678313300561096,0,0,7.323746312684365,14.761759295314553,ATM,3,25
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,1/116,0.1354181432510356,0.1682080026535478,0,0,7.195652173913044,14.386900105418068,MBD4,3,25
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,1/118,0.1375908921143905,0.1682080026535478,0,0,7.071937321937322,14.02697938619064,MBD4,3,25
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,1/119,0.1386752998975814,0.1682080026535478,0,0,7.0116525423728815,13.852361349501969,CDK4,3,25
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,1/119,0.1386752998975814,0.1682080026535478,0,0,7.0116525423728815,13.852361349501969,MBD4,3,25
Reactome_2022,Autophagy R-HSA-9612973,1/128,0.1483762430447092,0.1779785388621879,0,0,6.511811023622047,12.424561795252188,ATM,3,25
Reactome_2022,G1/S Transition R-HSA-69206,1/129,0.1494476280522189,0.1779785388621879,0,0,6.460611979166667,12.280391085330436,CDK4,3,25
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,1/147,0.1685127283507663,0.1977816778379463,0,0,5.658961187214612,10.077161140011093,CDK4,3,25
Reactome_2022,G2/M Checkpoints R-HSA-69481,1/148,0.1695597817875471,0.1977816778379463,0,0,5.620181405895692,9.973291336989591,ATM,3,25
Reactome_2022,HIV Life Cycle R-HSA-162587,1/149,0.1706055694327323,0.1977816778379463,0,0,5.581925675675675,9.871082937357729,LIG4,3,25
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,1/153,0.1747760909255384,0.2008391922039081,0,0,5.433936403508772,9.478141423883296,MBD4,3,25
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,1/157,0.1789264761901417,0.2038205946165963,0,0,5.2935363247863245,9.109013051824537,ATM,3,25
Reactome_2022,S Phase R-HSA-69242,1/161,0.1830568184401168,0.2067279587556491,0,0,5.16015625,8.761732151870433,CDK4,3,25
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,1/182,0.2044159453927395,0.2288759730465716,0,0,4.556629834254144,7.234098293342596,MBD4,3,25
