nodeA	nodeB	weight	source	evidence	version
RCOR1	HMG20A	0.938	STRING	combined_score	v12.0
RCOR1	RAD23B	0.904	STRING	combined_score	v12.0
RCOR1	GATAD2B	0.734	STRING	combined_score	v12.0
RCOR1	ZEB1	0.758	STRING	combined_score	v12.0
RCOR1	MED12	0.995	STRING	combined_score	v12.0
RCOR1	DNMT1	0.788	STRING	combined_score	v12.0
RCOR1	ERCC4	0.902	STRING	combined_score	v12.0
RCOR1	XRCC5	0.909	STRING	combined_score	v12.0
RCOR1	ZNF516	0.954	STRING	combined_score	v12.0
RCOR1	SMARCE1	0.775	STRING	combined_score	v12.0
RCOR1	MSH3	0.726	STRING	combined_score	v12.0
RCOR1	XRCC6	0.914	STRING	combined_score	v12.0
RCOR1	TP53	0.703	STRING	combined_score	v12.0
RCOR1	EZH2	0.909	STRING	combined_score	v12.0
RCOR1	H3C12	0.924	STRING	combined_score	v12.0
RCOR1	SIN3B	0.792	STRING	combined_score	v12.0
RCOR1	H3C13	0.921	STRING	combined_score	v12.0
RCOR1	HDAC3	0.812	STRING	combined_score	v12.0
RCOR1	SMARCA4	0.786	STRING	combined_score	v12.0
RCOR1	ZMYM3	0.834	STRING	combined_score	v12.0
RCOR1	CETN2	0.9	STRING	combined_score	v12.0
RCOR1	SAP30	0.801	STRING	combined_score	v12.0
RCOR1	AR	0.715	STRING	combined_score	v12.0
RCOR1	PHF21A	0.999	STRING	combined_score	v12.0
RCOR1	ATP23	0.9	STRING	combined_score	v12.0
RCOR1	RBBP4	0.895	STRING	combined_score	v12.0
RCOR1	RCOR3	0.796	STRING	combined_score	v12.0
RCOR1	RBBP7	0.818	STRING	combined_score	v12.0
RCOR1	SIN3A	0.999	STRING	combined_score	v12.0
RCOR1	CHD4	0.829	STRING	combined_score	v12.0
RCOR1	CDYL	0.788	STRING	combined_score	v12.0
RCOR1	SWSAP1	0.9	STRING	combined_score	v12.0
RCOR1	SETD1A	0.72	STRING	combined_score	v12.0
RCOR1	ATM	0.914	STRING	combined_score	v12.0
RCOR1	SUZ12	0.892	STRING	combined_score	v12.0
RCOR1	MECP2	0.994	STRING	combined_score	v12.0
RCOR1	PRKDC	0.91	STRING	combined_score	v12.0
RCOR1	NHEJ1	0.9	STRING	combined_score	v12.0
RCOR1	CHD3	0.741	STRING	combined_score	v12.0
RCOR1	NCOR1	0.976	STRING	combined_score	v12.0
RCOR1	MTA1	0.746	STRING	combined_score	v12.0
RCOR1	CTBP1	0.999	STRING	combined_score	v12.0
RCOR1	EHMT1	0.8	STRING	combined_score	v12.0
RCOR1	NR4A2	0.736	STRING	combined_score	v12.0
RCOR1	PAXX	0.901	STRING	combined_score	v12.0
RCOR1	H3-5	0.873	STRING	combined_score	v12.0
RCOR1	KDM5B	0.901	STRING	combined_score	v12.0
RCOR1	INSM1	0.898	STRING	combined_score	v12.0
RCOR1	HMG20B	0.999	STRING	combined_score	v12.0
RCOR1	KDM5C	0.727	STRING	combined_score	v12.0
RCOR1	SETDB1	0.748	STRING	combined_score	v12.0
RCOR1	H2BC21	0.704	STRING	combined_score	v12.0
RCOR1	HDAC2	0.999	STRING	combined_score	v12.0
RCOR1	ERCC8	0.9	STRING	combined_score	v12.0
RCOR1	NR2E1	0.749	STRING	combined_score	v12.0
RCOR1	CBX3	0.891	STRING	combined_score	v12.0
RCOR1	HDAC8	0.749	STRING	combined_score	v12.0
RCOR1	ERCC5	0.901	STRING	combined_score	v12.0
RCOR1	BMI1	0.755	STRING	combined_score	v12.0
RCOR1	SMARCC2	0.714	STRING	combined_score	v12.0
RCOR1	XPC	0.901	STRING	combined_score	v12.0
RCOR1	RREB1	0.725	STRING	combined_score	v12.0
RCOR1	ZMYM2	0.957	STRING	combined_score	v12.0
RCOR1	LIG4	0.904	STRING	combined_score	v12.0
RCOR1	GFI1	0.893	STRING	combined_score	v12.0
RCOR1	ZSWIM7	0.9	STRING	combined_score	v12.0
RCOR1	KDM1A	0.999	STRING	combined_score	v12.0
RCOR1	XRCC4	0.903	STRING	combined_score	v12.0
RCOR1	GFI1B	0.973	STRING	combined_score	v12.0
RCOR1	SAP18	0.804	STRING	combined_score	v12.0
RCOR1	CTBP2	0.958	STRING	combined_score	v12.0
RCOR1	NCOR2	0.739	STRING	combined_score	v12.0
RCOR1	ZMYM4	0.765	STRING	combined_score	v12.0
RCOR1	ZNF217	0.998	STRING	combined_score	v12.0
RCOR1	REST	0.999	STRING	combined_score	v12.0
CD33	MS4A4E	0.818	STRING	combined_score	v12.0
CD33	TNFRSF8	0.831	STRING	combined_score	v12.0
CD33	SCARB2	0.707	STRING	combined_score	v12.0
CD33	IL3RA	0.819	STRING	combined_score	v12.0
CD33	PICALM	0.756	STRING	combined_score	v12.0
CD33	COLEC10	0.753	STRING	combined_score	v12.0
CD33	CD7	0.88	STRING	combined_score	v12.0
CD33	ANPEP	0.953	STRING	combined_score	v12.0
CD33	FUT4	0.88	STRING	combined_score	v12.0
CD33	CBL	0.736	STRING	combined_score	v12.0
CD33	CD2AP	0.712	STRING	combined_score	v12.0
CD33	MME	0.778	STRING	combined_score	v12.0
CD33	TREM2	0.954	STRING	combined_score	v12.0
CD33	SLAMF1	0.795	STRING	combined_score	v12.0
CD33	CD5	0.751	STRING	combined_score	v12.0
CD33	IL15	0.807	STRING	combined_score	v12.0
CD33	ABCA7	0.767	STRING	combined_score	v12.0
CD33	ITGAM	0.85	STRING	combined_score	v12.0
CD33	CD247	0.738	STRING	combined_score	v12.0
CD33	CD8A	0.72	STRING	combined_score	v12.0
CD33	CD34	0.951	STRING	combined_score	v12.0
CD33	FCGR3A	0.974	STRING	combined_score	v12.0
CD33	CD19	0.881	STRING	combined_score	v12.0
CD33	MS4A6A	0.766	STRING	combined_score	v12.0
CD33	PTPN11	0.863	STRING	combined_score	v12.0
CD33	CD2	0.77	STRING	combined_score	v12.0
CD33	TYROBP	0.897	STRING	combined_score	v12.0
CD33	NCAM1	0.865	STRING	combined_score	v12.0
CD33	ITGAX	0.711	STRING	combined_score	v12.0
CD33	FCGR3B	0.96	STRING	combined_score	v12.0
CD33	FCGR1A	0.747	STRING	combined_score	v12.0
CD33	CD36	0.732	STRING	combined_score	v12.0
CD33	PTPRC	0.819	STRING	combined_score	v12.0
CD33	KIT	0.898	STRING	combined_score	v12.0
CD33	PTPN6	0.792	STRING	combined_score	v12.0
CD33	HAVCR2	0.738	STRING	combined_score	v12.0
CD33	CLU	0.79	STRING	combined_score	v12.0
CD33	CEP70	0.751	STRING	combined_score	v12.0
CD33	CLEC12A	0.813	STRING	combined_score	v12.0
CD33	LEP	0.752	STRING	combined_score	v12.0
PIH1D1	POLR3E	0.831	STRING	combined_score	v12.0
PIH1D1	WDR92	0.99	STRING	combined_score	v12.0
PIH1D1	NUFIP1	0.941	STRING	combined_score	v12.0
PIH1D1	GPN3	0.882	STRING	combined_score	v12.0
PIH1D1	PFDN2	0.958	STRING	combined_score	v12.0
PIH1D1	UXT	0.976	STRING	combined_score	v12.0
PIH1D1	POLR2D	0.839	STRING	combined_score	v12.0
PIH1D1	PFDN6	0.961	STRING	combined_score	v12.0
PIH1D1	POLR2E	0.977	STRING	combined_score	v12.0
PIH1D1	POLR2B	0.827	STRING	combined_score	v12.0
PIH1D1	NOP56	0.954	STRING	combined_score	v12.0
PIH1D1	POLR2L	0.819	STRING	combined_score	v12.0
PIH1D1	POLR2M	0.79	STRING	combined_score	v12.0
PIH1D1	POLR1A	0.799	STRING	combined_score	v12.0
PIH1D1	POLR2J	0.832	STRING	combined_score	v12.0
PIH1D1	POLR2A	0.886	STRING	combined_score	v12.0
PIH1D1	ZNHIT3	0.906	STRING	combined_score	v12.0
PIH1D1	HSP90AA1	0.987	STRING	combined_score	v12.0
PIH1D1	TAF9	0.743	STRING	combined_score	v12.0
PIH1D1	TTI1	0.88	STRING	combined_score	v12.0
PIH1D1	ECD	0.782	STRING	combined_score	v12.0
PIH1D1	RUVBL2	0.999	STRING	combined_score	v12.0
PIH1D1	HSP90AB1	0.972	STRING	combined_score	v12.0
PIH1D1	PIH1D2	0.779	STRING	combined_score	v12.0
PIH1D1	POLR3D	0.822	STRING	combined_score	v12.0
PIH1D1	PPP1CA	0.854	STRING	combined_score	v12.0
PIH1D1	NOP58	0.994	STRING	combined_score	v12.0
PIH1D1	POLR2H	0.716	STRING	combined_score	v12.0
PIH1D1	PIH1D3	0.742	STRING	combined_score	v12.0
PIH1D1	PTGES3	0.803	STRING	combined_score	v12.0
PIH1D1	SPAG1	0.812	STRING	combined_score	v12.0
PIH1D1	GPN1	0.858	STRING	combined_score	v12.0
PIH1D1	RPAP2	0.905	STRING	combined_score	v12.0
PIH1D1	PPP1CC	0.723	STRING	combined_score	v12.0
PIH1D1	SNU13	0.839	STRING	combined_score	v12.0
PIH1D1	EFTUD2	0.812	STRING	combined_score	v12.0
PIH1D1	URI1	0.968	STRING	combined_score	v12.0
PIH1D1	ZNHIT6	0.914	STRING	combined_score	v12.0
PIH1D1	POLR2G	0.838	STRING	combined_score	v12.0
PIH1D1	TTI2	0.741	STRING	combined_score	v12.0
PIH1D1	POLR3K	0.787	STRING	combined_score	v12.0
PIH1D1	TELO2	0.892	STRING	combined_score	v12.0
PIH1D1	NUDC	0.715	STRING	combined_score	v12.0
PIH1D1	RNF113A	0.757	STRING	combined_score	v12.0
PIH1D1	RUVBL1	0.999	STRING	combined_score	v12.0
PIH1D1	POLR3A	0.828	STRING	combined_score	v12.0
PIH1D1	ASDURF	0.716	STRING	combined_score	v12.0
LPO	ALB	0.705	STRING	combined_score	v12.0
LPO	LALBA	0.953	STRING	combined_score	v12.0
VMP1	BECN2	0.935	STRING	combined_score	v12.0
VMP1	BECN1	0.999	STRING	combined_score	v12.0
VMP1	PIK3R4	0.738	STRING	combined_score	v12.0
VMP1	ATG101	0.759	STRING	combined_score	v12.0
VMP1	TMEM41B	0.867	STRING	combined_score	v12.0
VMP1	ATG13	0.751	STRING	combined_score	v12.0
VMP1	TP53INP2	0.964	STRING	combined_score	v12.0
TRIM37	TRAF6	0.844	STRING	combined_score	v12.0
TRIM37	PEX7	0.704	STRING	combined_score	v12.0
TRIM37	PEX5	0.81	STRING	combined_score	v12.0
TRIM37	RBCK1	0.71	STRING	combined_score	v12.0
TRIM37	BBOX1	0.727	STRING	combined_score	v12.0
TRIM37	PEX5L	0.738	STRING	combined_score	v12.0
PKMYT1	RPS6KA6	0.902	STRING	combined_score	v12.0
PKMYT1	RPS6KA3	0.902	STRING	combined_score	v12.0
PKMYT1	RPS6KA2	0.903	STRING	combined_score	v12.0
PKMYT1	CKAP5	0.796	STRING	combined_score	v12.0
PKMYT1	TPT1	0.796	STRING	combined_score	v12.0
PKMYT1	CDK1	0.995	STRING	combined_score	v12.0
PKMYT1	MYT1	0.803	STRING	combined_score	v12.0
PKMYT1	BNIP3L	0.823	STRING	combined_score	v12.0
PKMYT1	CCNA2	0.953	STRING	combined_score	v12.0
PKMYT1	CKS2	0.909	STRING	combined_score	v12.0
PKMYT1	CHEK1	0.715	STRING	combined_score	v12.0
PKMYT1	CHEK2	0.826	STRING	combined_score	v12.0
PKMYT1	CCNB2	0.959	STRING	combined_score	v12.0
PKMYT1	CDC20	0.83	STRING	combined_score	v12.0
PKMYT1	BUB1	0.765	STRING	combined_score	v12.0
PKMYT1	CKS1B	0.866	STRING	combined_score	v12.0
PKMYT1	CDC25C	0.822	STRING	combined_score	v12.0
PKMYT1	PLK1	0.987	STRING	combined_score	v12.0
PKMYT1	STEAP3	0.933	STRING	combined_score	v12.0
PKMYT1	CDC25A	0.911	STRING	combined_score	v12.0
PKMYT1	RPS6KA1	0.908	STRING	combined_score	v12.0
PKMYT1	CDC45	0.736	STRING	combined_score	v12.0
PKMYT1	MOS	0.913	STRING	combined_score	v12.0
LMF1	LPL	0.937	STRING	combined_score	v12.0
LMF1	APOA5	0.881	STRING	combined_score	v12.0
LMF1	APOC2	0.928	STRING	combined_score	v12.0
LMF1	GPIHBP1	0.894	STRING	combined_score	v12.0
LMF1	LIPC	0.977	STRING	combined_score	v12.0
NUBP2	CIAPIN1	0.824	STRING	combined_score	v12.0
NUBP2	MMS19	0.705	STRING	combined_score	v12.0
NUBP2	ACO1	0.794	STRING	combined_score	v12.0
NUBP2	FOXRED1	0.804	STRING	combined_score	v12.0
NUBP2	RHOA	0.722	STRING	combined_score	v12.0
NUBP2	CIAO1	0.885	STRING	combined_score	v12.0
NUBP2	NSFL1C	0.83	STRING	combined_score	v12.0
NUBP2	NDOR1	0.795	STRING	combined_score	v12.0
NUBP2	NUBP1	0.922	STRING	combined_score	v12.0
NUBP2	CIAO2B	0.717	STRING	combined_score	v12.0
PKD1	IFT88	0.816	STRING	combined_score	v12.0
PKD1	NEK8	0.761	STRING	combined_score	v12.0
PKD1	RHO	0.738	STRING	combined_score	v12.0
PKD1	KIF3A	0.732	STRING	combined_score	v12.0
PKD1	TRPC4	0.803	STRING	combined_score	v12.0
PKD1	CTNNB1	0.799	STRING	combined_score	v12.0
PKD1	PKHD1	0.969	STRING	combined_score	v12.0
PKD1	TRPC1	0.902	STRING	combined_score	v12.0
PKD1	PKD2L1	0.716	STRING	combined_score	v12.0
PKD1	TRPV4	0.872	STRING	combined_score	v12.0
PKD1	BBS1	0.706	STRING	combined_score	v12.0
PKD1	TSC1	0.789	STRING	combined_score	v12.0
PKD1	PRKD1	0.893	STRING	combined_score	v12.0
PKD1	PRKCSH	0.774	STRING	combined_score	v12.0
PKD1	PTK2	0.73	STRING	combined_score	v12.0
PKD1	NPHP1	0.886	STRING	combined_score	v12.0
PKD1	ARF4	0.792	STRING	combined_score	v12.0
RAB11FIP3	RAB4A	0.716	STRING	combined_score	v12.0
RAB11FIP3	HOOK3	0.745	STRING	combined_score	v12.0
RAB11FIP3	RAB8A	0.73	STRING	combined_score	v12.0
RAB11FIP3	DYNC1LI1	0.777	STRING	combined_score	v12.0
RAB11FIP3	RAB25	0.896	STRING	combined_score	v12.0
RAB11FIP3	BICDL1	0.732	STRING	combined_score	v12.0
RAB11FIP3	BICD2	0.73	STRING	combined_score	v12.0
RAB11FIP3	ARF6	0.986	STRING	combined_score	v12.0
RAB11FIP3	RAB11FIP4	0.964	STRING	combined_score	v12.0
RAB11FIP3	RAB11FIP2	0.965	STRING	combined_score	v12.0
RAB11FIP3	RAB3IP	0.99	STRING	combined_score	v12.0
RAB11FIP3	ASAP1	0.949	STRING	combined_score	v12.0
RAB11FIP3	ARF4	0.872	STRING	combined_score	v12.0
RAB11FIP3	PI4KB	0.803	STRING	combined_score	v12.0
RAB11FIP3	EXOC7	0.89	STRING	combined_score	v12.0
RAB11FIP3	RAB11B	0.72	STRING	combined_score	v12.0
RAB11FIP3	RAB11FIP1	0.939	STRING	combined_score	v12.0
ELOB	ELP2	0.729	STRING	combined_score	v12.0
ELOB	ZC3H8	0.9	STRING	combined_score	v12.0
ELOB	PSMD14	0.819	STRING	combined_score	v12.0
ELOB	ASB1	0.888	STRING	combined_score	v12.0
ELOB	ELOA	0.999	STRING	combined_score	v12.0
ELOB	UBE2F	0.736	STRING	combined_score	v12.0
ELOB	ELOA2	0.987	STRING	combined_score	v12.0
ELOB	GPS1	0.944	STRING	combined_score	v12.0
ELOB	NELFB	0.9	STRING	combined_score	v12.0
ELOB	USP33	0.749	STRING	combined_score	v12.0
ELOB	CDK9	0.914	STRING	combined_score	v12.0
ELOB	CUL2	0.999	STRING	combined_score	v12.0
ELOB	KLHDC3	0.973	STRING	combined_score	v12.0
ELOB	SOCS1	0.997	STRING	combined_score	v12.0
ELOB	LRR1	0.984	STRING	combined_score	v12.0
ELOB	NRBP1	0.799	STRING	combined_score	v12.0
ELOB	SOCS5	0.828	STRING	combined_score	v12.0
ELOB	AMBRA1	0.737	STRING	combined_score	v12.0
ELOB	ARIH2	0.864	STRING	combined_score	v12.0
ELOB	ASB8	0.838	STRING	combined_score	v12.0
ELOB	ARNT	0.86	STRING	combined_score	v12.0
ELOB	JAK1	0.759	STRING	combined_score	v12.0
ELOB	SOCS4	0.99	STRING	combined_score	v12.0
ELOB	SOCS2	0.998	STRING	combined_score	v12.0
ELOB	ICE1	0.9	STRING	combined_score	v12.0
ELOB	SOCS6	0.977	STRING	combined_score	v12.0
ELOB	ASB3	0.842	STRING	combined_score	v12.0
ELOB	RNF7	0.999	STRING	combined_score	v12.0
ELOB	ASB7	0.72	STRING	combined_score	v12.0
ELOB	ELL	0.908	STRING	combined_score	v12.0
ELOB	COPS2	0.836	STRING	combined_score	v12.0
ELOB	WSB1	0.863	STRING	combined_score	v12.0
ELOB	HEY1	0.725	STRING	combined_score	v12.0
ELOB	AFF4	0.904	STRING	combined_score	v12.0
ELOB	GINS4	0.83	STRING	combined_score	v12.0
ELOB	SMARCA2	0.82	STRING	combined_score	v12.0
ELOB	SOCS7	0.784	STRING	combined_score	v12.0
ELOB	ASB6	0.794	STRING	combined_score	v12.0
ELOB	KLHDC10	0.914	STRING	combined_score	v12.0
ELOB	GTF2F1	0.701	STRING	combined_score	v12.0
ELOB	APOBEC3H	0.857	STRING	combined_score	v12.0
ELOB	CUL4A	0.713	STRING	combined_score	v12.0
ELOB	COMMD1	0.929	STRING	combined_score	v12.0
ELOB	ZSWIM8	0.908	STRING	combined_score	v12.0
ELOB	COPS6	0.893	STRING	combined_score	v12.0
ELOB	ANKRD9	0.949	STRING	combined_score	v12.0
ELOB	SPSB3	0.713	STRING	combined_score	v12.0
ELOB	CAND1	0.855	STRING	combined_score	v12.0
ELOB	TIMELESS	0.811	STRING	combined_score	v12.0
ELOB	PEX2	0.9	STRING	combined_score	v12.0
ELOB	MLLT3	0.902	STRING	combined_score	v12.0
ELOB	GLMN	0.744	STRING	combined_score	v12.0
ELOB	ELL3	0.901	STRING	combined_score	v12.0
ELOB	POLE	0.804	STRING	combined_score	v12.0
ELOB	SPSB2	0.784	STRING	combined_score	v12.0
ELOB	EPAS1	0.995	STRING	combined_score	v12.0
ELOB	PRAMEF15	0.9	STRING	combined_score	v12.0
ELOB	NELFCD	0.9	STRING	combined_score	v12.0
ELOB	COPS3	0.875	STRING	combined_score	v12.0
ELOB	SKP2	0.82	STRING	combined_score	v12.0
ELOB	LEO1	0.921	STRING	combined_score	v12.0
ELOB	EGLN1	0.843	STRING	combined_score	v12.0
ELOB	ELOC	0.999	STRING	combined_score	v12.0
ELOB	ZYG11B	0.975	STRING	combined_score	v12.0
ELOB	EPOP	0.778	STRING	combined_score	v12.0
ELOB	HIF1A	0.999	STRING	combined_score	v12.0
ELOB	SOCS3	0.991	STRING	combined_score	v12.0
ELOB	MCM3	0.832	STRING	combined_score	v12.0
ELOB	CBFB	0.999	STRING	combined_score	v12.0
ELOB	RACK1	0.79	STRING	combined_score	v12.0
ELOB	APOBEC3G	0.938	STRING	combined_score	v12.0
ELOB	GINS3	0.817	STRING	combined_score	v12.0
ELOB	COPS4	0.88	STRING	combined_score	v12.0
ELOB	CDC45	0.824	STRING	combined_score	v12.0
ELOB	PRAME	0.966	STRING	combined_score	v12.0
ELOB	WDR61	0.928	STRING	combined_score	v12.0
ELOB	WDHD1	0.818	STRING	combined_score	v12.0
ELOB	KLHDC1	0.922	STRING	combined_score	v12.0
ELOB	CUL1	0.95	STRING	combined_score	v12.0
ELOB	CLSPN	0.82	STRING	combined_score	v12.0
ELOB	BRD4	0.921	STRING	combined_score	v12.0
ELOB	COPS8	0.866	STRING	combined_score	v12.0
ELOB	PTK2	0.816	STRING	combined_score	v12.0
ELOB	CDC73	0.936	STRING	combined_score	v12.0
ELOB	ASB4	0.944	STRING	combined_score	v12.0
ELOB	SUPT5H	0.9	STRING	combined_score	v12.0
ELOB	APOBEC3B	0.723	STRING	combined_score	v12.0
ELOB	HIF3A	0.753	STRING	combined_score	v12.0
ELOB	MED8	0.819	STRING	combined_score	v12.0
ELOB	EAF2	0.901	STRING	combined_score	v12.0
ELOB	KLHDC2	0.977	STRING	combined_score	v12.0
ELOB	MCM2	0.803	STRING	combined_score	v12.0
ELOB	SPSB1	0.856	STRING	combined_score	v12.0
ELOB	LRRC41	0.704	STRING	combined_score	v12.0
ELOB	MCM6	0.813	STRING	combined_score	v12.0
ELOB	ZER1	0.976	STRING	combined_score	v12.0
ELOB	AFF1	0.9	STRING	combined_score	v12.0
ELOB	SPSB4	0.795	STRING	combined_score	v12.0
ELOB	NUFIP1	0.72	STRING	combined_score	v12.0
ELOB	PRAMEF6	0.9	STRING	combined_score	v12.0
ELOB	PSMC3	0.714	STRING	combined_score	v12.0
ELOB	GTF2F2	0.711	STRING	combined_score	v12.0
ELOB	BCL2L1	0.892	STRING	combined_score	v12.0
ELOB	SMARCA4	0.82	STRING	combined_score	v12.0
ELOB	FEM1C	0.93	STRING	combined_score	v12.0
ELOB	COPS7B	0.858	STRING	combined_score	v12.0
ELOB	CISH	0.998	STRING	combined_score	v12.0
ELOB	CTR9	0.936	STRING	combined_score	v12.0
ELOB	COPS5	0.873	STRING	combined_score	v12.0
ELOB	WDR5	0.814	STRING	combined_score	v12.0
ELOB	RING1	0.736	STRING	combined_score	v12.0
ELOB	UBA52	0.71	STRING	combined_score	v12.0
ELOB	RTF1	0.9	STRING	combined_score	v12.0
ELOB	TTF2	0.72	STRING	combined_score	v12.0
ELOB	FEM1B	0.97	STRING	combined_score	v12.0
ELOB	ASB2	0.825	STRING	combined_score	v12.0
ELOB	CUL5	0.999	STRING	combined_score	v12.0
ELOB	ASB9	0.996	STRING	combined_score	v12.0
ELOB	FEM1A	0.932	STRING	combined_score	v12.0
ELOB	APOBEC3C	0.833	STRING	combined_score	v12.0
ELOB	APOBEC3F	0.927	STRING	combined_score	v12.0
ELOB	ELP4	0.906	STRING	combined_score	v12.0
ELOB	GINS1	0.8	STRING	combined_score	v12.0
ELOB	RAB40B	0.819	STRING	combined_score	v12.0
ELOB	EAF1	0.9	STRING	combined_score	v12.0
ELOB	NELFA	0.9	STRING	combined_score	v12.0
ELOB	TCEA2	0.905	STRING	combined_score	v12.0
ELOB	MCM7	0.846	STRING	combined_score	v12.0
ELOB	NELFE	0.91	STRING	combined_score	v12.0
ELOB	APOBEC3A	0.752	STRING	combined_score	v12.0
ELOB	UBXN7	0.858	STRING	combined_score	v12.0
ELOB	DDB1	0.813	STRING	combined_score	v12.0
ELOB	CKB	0.847	STRING	combined_score	v12.0
ELOB	CCNT2	0.913	STRING	combined_score	v12.0
ELOB	ERCC6	0.902	STRING	combined_score	v12.0
CHTF18	FEN1	0.834	STRING	combined_score	v12.0
CHTF18	PDS5A	0.943	STRING	combined_score	v12.0
CHTF18	PCNA	0.95	STRING	combined_score	v12.0
CHTF18	POLD1	0.955	STRING	combined_score	v12.0
CHTF18	ESCO1	0.964	STRING	combined_score	v12.0
CHTF18	MCM3	0.786	STRING	combined_score	v12.0
CHTF18	PRIM1	0.71	STRING	combined_score	v12.0
CHTF18	DSCC1	0.999	STRING	combined_score	v12.0
CHTF18	CDC45	0.826	STRING	combined_score	v12.0
CHTF18	WDHD1	0.967	STRING	combined_score	v12.0
CHTF18	POLA1	0.967	STRING	combined_score	v12.0
CHTF18	CDT1	0.724	STRING	combined_score	v12.0
CHTF18	MCM2	0.91	STRING	combined_score	v12.0
CHTF18	EXO1	0.765	STRING	combined_score	v12.0
CHTF18	ATAD5	0.924	STRING	combined_score	v12.0
CHTF18	RECQL4	0.951	STRING	combined_score	v12.0
CHTF18	RAD21	0.89	STRING	combined_score	v12.0
CHTF18	SMC3	0.947	STRING	combined_score	v12.0
CHTF18	RAD17	0.961	STRING	combined_score	v12.0
CHTF18	RFC3	0.999	STRING	combined_score	v12.0
CHTF18	E2F1	0.737	STRING	combined_score	v12.0
CHTF18	DDX11	0.927	STRING	combined_score	v12.0
CHTF18	RAD52	0.757	STRING	combined_score	v12.0
CHTF18	PRIM2	0.875	STRING	combined_score	v12.0
CHTF18	LIG1	0.835	STRING	combined_score	v12.0
CHTF18	ESCO2	0.948	STRING	combined_score	v12.0
CHTF18	CHTF8	0.999	STRING	combined_score	v12.0
CHTF18	RFC4	0.999	STRING	combined_score	v12.0
CHTF18	MCM9	0.784	STRING	combined_score	v12.0
CHTF18	WAPL	0.915	STRING	combined_score	v12.0
CHTF18	TIMELESS	0.786	STRING	combined_score	v12.0
CHTF18	POLA2	0.844	STRING	combined_score	v12.0
CHTF18	POLE	0.99	STRING	combined_score	v12.0
CHTF18	RFC1	0.851	STRING	combined_score	v12.0
CHTF18	RFC5	0.999	STRING	combined_score	v12.0
RHBDF1	ADAM17	0.775	STRING	combined_score	v12.0
RHBDF1	TGFA	0.706	STRING	combined_score	v12.0
TELO2	FAAP24	0.988	STRING	combined_score	v12.0
TELO2	PRR5L	0.91	STRING	combined_score	v12.0
TELO2	MTOR	0.999	STRING	combined_score	v12.0
TELO2	FANCM	0.998	STRING	combined_score	v12.0
TELO2	TTI2	0.999	STRING	combined_score	v12.0
TELO2	RPTOR	0.991	STRING	combined_score	v12.0
TELO2	PDIA3	0.705	STRING	combined_score	v12.0
TELO2	ATR	0.989	STRING	combined_score	v12.0
TELO2	MAPKAP1	0.825	STRING	combined_score	v12.0
TELO2	RUVBL1	0.963	STRING	combined_score	v12.0
TELO2	AKT1S1	0.755	STRING	combined_score	v12.0
TELO2	E4F1	0.749	STRING	combined_score	v12.0
TELO2	COQ7	0.824	STRING	combined_score	v12.0
TELO2	SMG1	0.956	STRING	combined_score	v12.0
TELO2	CLK3	0.77	STRING	combined_score	v12.0
TELO2	MLST8	0.994	STRING	combined_score	v12.0
TELO2	FAAP100	0.788	STRING	combined_score	v12.0
TELO2	CHEK1	0.72	STRING	combined_score	v12.0
TELO2	ATM	0.961	STRING	combined_score	v12.0
TELO2	PRR5	0.957	STRING	combined_score	v12.0
TELO2	PRKDC	0.902	STRING	combined_score	v12.0
TELO2	TRRAP	0.909	STRING	combined_score	v12.0
TELO2	RUVBL2	0.983	STRING	combined_score	v12.0
TELO2	TTI1	0.999	STRING	combined_score	v12.0
TELO2	RICTOR	0.984	STRING	combined_score	v12.0
TELO2	DEPTOR	0.946	STRING	combined_score	v12.0
AXIN1	CSNK1A1L	0.938	STRING	combined_score	v12.0
AXIN1	WNT3A	0.964	STRING	combined_score	v12.0
AXIN1	STK11	0.993	STRING	combined_score	v12.0
AXIN1	BTRC	0.999	STRING	combined_score	v12.0
AXIN1	SIAH1	0.996	STRING	combined_score	v12.0
AXIN1	TCF7L1	0.819	STRING	combined_score	v12.0
AXIN1	FRAT1	0.992	STRING	combined_score	v12.0
AXIN1	ANKRD6	0.991	STRING	combined_score	v12.0
AXIN1	USP7	0.849	STRING	combined_score	v12.0
AXIN1	DVL3	0.99	STRING	combined_score	v12.0
AXIN1	PPP2CA	0.902	STRING	combined_score	v12.0
AXIN1	CTNNB1	0.999	STRING	combined_score	v12.0
AXIN1	FZD5	0.768	STRING	combined_score	v12.0
AXIN1	FBXW11	0.897	STRING	combined_score	v12.0
AXIN1	CTNNBIP1	0.823	STRING	combined_score	v12.0
AXIN1	ANK2	0.702	STRING	combined_score	v12.0
AXIN1	DVL1	0.999	STRING	combined_score	v12.0
AXIN1	CTNNA1	0.777	STRING	combined_score	v12.0
AXIN1	AXIN2	0.999	STRING	combined_score	v12.0
AXIN1	WDR26	0.772	STRING	combined_score	v12.0
AXIN1	PPP2R5C	0.7	STRING	combined_score	v12.0
AXIN1	DAB2	0.886	STRING	combined_score	v12.0
AXIN1	TNKS	0.998	STRING	combined_score	v12.0
AXIN1	ARRB2	0.829	STRING	combined_score	v12.0
AXIN1	DIXDC1	0.904	STRING	combined_score	v12.0
AXIN1	HIPK2	0.979	STRING	combined_score	v12.0
AXIN1	SMURF2	0.87	STRING	combined_score	v12.0
AXIN1	PTPA	0.766	STRING	combined_score	v12.0
